seg_id	poem_id	text	sub_title	title	poetry_book	poet	annotator_01	annotator_02	annotator_03	annotator_04	annotator_05
542	423	산골 물아 어대서 나서 어대를 가는가. 무슨 일로 그리 쉬지 않고 가는가. 가면 다시 오려는가, 아니 오려는가. 물은 아무 말이 없이 수없이 얼크러진 등댕담이 칡던줄 속으로 작은 돌은 넘어가고 큰 돌은 돌아가면서 쫄쫄 꼴꼴 쇄 소리가 양안청산(兩岸靑山)에 반향(反響)한다. 그러면 산에서 나서 바다에 이르는 성공(成功)의 비결(秘訣)이 이렇다는 말인가. 물이야 무슨 마음이 있으랴마는 세간(世間)의 열패자(劣敗者)인 나는 이렇게 설법(說法)을 듣노라.		산골 물		한용운	신기함/관심, 흐뭇함(귀여움/예쁨), 비장함, 깨달음, 존경, 패배/자기혐오, 고마움	감동/감탄, 깨달음, 놀람, 신기함/관심, 존경, 패배/자기혐오	기대감, 깨달음, 신기함/관심, 안타까움/실망	감동/감탄, 깨달음, 비장함	감동/감탄, 신기함/관심, 깨달음, 당황/난처, 뿌듯함
543	424	떨어진 꽃이 힘없이 대지(大地)의 품에 안길 때 애처로운 남은 향기(香氣)가 어대로 가는 줄을 나는 안다. 가는 바람이 적은 풀과 속삭이는 곳으로 가는 줄을 안다. 떨어진 꽃이 굴러서 알지도 못하는 집의 울타리 새이로 들어갈 때에, 쇠잔한 붉은 빛이 어대로 가는 줄을 나는 안다. 떨어진 꽃이 날려서 적은 언덕을 넘어갈 때에, 가엾은 그림자가 어대로 가는 줄을 나는 안다. 봄을 빼앗아 가는 악마(惡魔)의 발밑으로 사라지는 줄을 안다.		낙화		한용운	서러움, 기대감, 깨달음, 불쌍함/연민, 안타까움/실망, 부담/안_내킴, 비장함	깨달음, 불쌍함/연민, 불안/걱정, 아껴주는, 서러움, 슬픔, 절망	공포/무서움, 불안/걱정, 슬픔, 안타까움/실망, 절망	경악, 공포/무서움, 비장함, 부담/안_내킴, 슬픔	깨달음, 신기함/관심, 경악, 불안/걱정, 안타까움/실망
544	425	나는 소나무 아래서 놀다가 지팽이로 한줄기 풀을 부질렀다. 풀은 아모 반항(反抗)도 원망(怨望)도 없다. 나는 부러진 풀을 슯어한다. 부러진 풀은 영원(永遠)히 이어지지 못한다.  내가 지팽이로 부질러지 아니 하였으면 풀은 맑은 바람에 춤도 추고 노래도 하며 은(銀)같은 이슬에 잠자고 키쓰도 하리라.  모진 바람과 찬 서리에 걲이는 것이야 어찌하랴마는 나로 말미암아 걲어진 풀을 슯어한다.  사람은 사람의 죽음을 슯어한다. 인인지사(仁人志士) 영웅호걸(英雄豪傑)의 죽음을 더욱 슯어한다. 나는 죽으면서도 아모 반항(反抗)도 원망(怨望)도 없는 한줄기 풀을 슯어한다.		일경초		한용운	비장함, 슬픔, 불쌍함/연민, 깨달음, 기대감, 죄책감, 절망	죄책감, 슬픔, 불쌍함/연민, 깨달음, 부끄러움, 아껴주는	감동/감탄, 슬픔, 안타까움/실망, 절망	부담/안_내킴, 불안/걱정, 불평/불만, 절망, 증오/혐오	당황/난처, 안타까움/실망, 깨달음, 슬픔, 죄책감
545	426	석양(夕陽)은 갈대 지붕을 비쳐서 적은 언덕 잔디밭에 반사(反射)되었다. 산(山)기슬기 길로 물 길러 가는 처녀(處女)는 한 손으로 부신 눈을 가리고 동동 걸음을 친다. 반쯤 찡그린 그의 이마엔 저녁 늦은 근심이 가늘게 눈썹을 눌렀다.  낚시대를 메고 돌아오는 어부(漁父)는 갯가에서 선 노파(老婆)를 만나서 멀리오는 돛대를 가리키면서 무슨 말인지 그칠 줄을 모른다.  서천(西天)에 지는 해는 바다의 고별음악(告別音樂)을 들으면서 짐짓 머뭇머뭇한다.		해촌의 석양		한용운	불안/걱정, 신기함/관심, 슬픔, 불쌍함/연민, 아껴주는, 편안/쾌적	신기함/관심, 아껴주는, 편안/쾌적, 불쌍함/연민	감동/감탄, 깨달음, 슬픔, 불쌍함/연민, 안타까움/실망	감동/감탄, 기대감, 편안/쾌적, 행복, 환영/호의	신기함/관심, 안타까움/실망, 흐뭇함(귀여움/예쁨), 아껴주는
546	427	저녁 빛을 배불리 받고 거슬러 오는 적은 배는 온 강(江)의 맑은 바람을 한 돛에 가득히 실었다. 구슬픈 노 젓는 소리는 봄하늘에 사라지는데 강(江)가의 술집에서 어떤 사람이 손짓을 한다.		강 배		한용운	기대감, 흐뭇함(귀여움/예쁨), 뿌듯함, 환영/호의, 기쁨, 편안/쾌적, 행복	편안/쾌적, 행복, 흐뭇함(귀여움/예쁨), 신기함/관심, 기쁨, 의심/불신	감동/감탄, 서러움, 신기함/관심, 안타까움/실망, 편안/쾌적	감동/감탄, 기쁨, 행복, 환영/호의, 편안/쾌적	신기함/관심, 기대감, 놀람
547	428	달아 달아 밝은 달아 네 나라에 비춘 달아 쇠창을 넘어 와서 나의 마음 비춘 달아 계수(桂樹)나무 베어 내고 무궁화(無窮花)를 심으과저.  달아 달아 밝은 달아 님의 거울 비춘 달아 쇠창을 넘어 와서 나의 품에 안긴 달아 이지러짐 있을 때에 사랑으로 도우고자.  달아 달아 밝은 달아 가이 없이 비친 달아 쇠창을 넘어 와서 나의 넋을 쏘는 달아 구름재(령(嶺))를 넘어 가서 너의 빛을 따르고자.		무궁화 심으과저		한용운	기대감, 서러움, 흐뭇함(귀여움/예쁨), 아껴주는, 비장함, 감동/감탄, 존경, 깨달음	비장함, 고마움, 아껴주는, 안심/신뢰, 존경, 서러움, 슬픔, 기대감, 환영/호의, 흐뭇함(귀여움/예쁨)	기대감, 깨달음, 슬픔, 안타까움/실망, 지긋지긋	감동/감탄, 기쁨, 아껴주는, 즐거움/신남, 행복, 환영/호의, 흐뭇함(귀여움/예쁨)	감동/감탄, 기대감, 깨달음, 비장함
548	429	옛버들의 새가지에 흔들려 비치는 부서진 빛은 구름 사이의 반달이었다.  뜰에서 놀든 어엽분 소녀(少女)는 「저게 내 빗(소(梳))이여」하고 소리쳤다. 발꿈치를 제겨드듸고 고사리같은 손을 힘있게 들어 반달을 따려고 강장강장 뛰었다.  따려다 따지 못하고 눈을 할낏 흘기며 손을 놀렸다. 무릇각시의 머리를 씨다듬으며 「자장자장」하더라.		반달과 소녀		한용운	깨달음, 신기함/관심, 불쌍함/연민, 흐뭇함(귀여움/예쁨), 아껴주는, 편안/쾌적, 고마움, 뿌듯함	흐뭇함(귀여움/예쁨), 신기함/관심, 편안/쾌적, 안타까움/실망, 아껴주는, 불쌍함/연민, 환영/호의	기대감, 신기함/관심, 안타까움/실망, 흐뭇함(귀여움/예쁨)	감동/감탄, 기쁨, 흐뭇함(귀여움/예쁨), 환영/호의, 행복, 아껴주는	감동/감탄, 깨달음, 신기함/관심, 놀람, 안타까움/실망, 흐뭇함(귀여움/예쁨)
549	430	산 그림자는 집과 집을 덮고 풀밭에는 이슬 기운이 난다 질동이를 이고 물짓는 처녀(處女)는 걸음걸음 넘치는 물에 귀밑을 적신다. 올감자를 캐여 지고 오는 사람은 서쪽 하늘을 자주 보면서 바쁜 걸음을 친다. 살진 풀에 배 부른 송아지는 게을리 누워서 일어나지 않는다. 등거리만 입은 아이들은 서로 다투어 나무를 안아 들인다. 하나씩 둘씩 돌아가는 가마귀는 어데로 가는지 알 수가 없다.		산촌의 여름 저녁		한용운	기대감, 흐뭇함(귀여움/예쁨), 기쁨, 고마움, 행복, 아껴주는, 감동/감탄, 뿌듯함, 환영/호의	행복, 흐뭇함(귀여움/예쁨), 아껴주는, 안심/신뢰, 불쌍함/연민, 편안/쾌적, 기쁨	감동/감탄, 기대감, 편안/쾌적, 안타까움/실망, 흐뭇함(귀여움/예쁨)	기대감, 기쁨, 행복, 환영/호의, 흐뭇함(귀여움/예쁨)	당황/난처, 기대감, 흐뭇함(귀여움/예쁨), 신기함/관심, 불쌍함/연민, 불안/걱정
550	431	잃은 소 없건만은 찾을손 우습도다 만일 잃을씨 분명타 하면 찾은들 지닐소냐 차라리 찾지 말면 또 잃지나 않으리라		심우장		한용운	우쭐댐/무시함, 안타까움/실망, 깨달음, 의심/불신, 부담/안_내킴	깨달음, 어이없음, 우쭐댐/무시함, 한심함, 지긋지긋	깨달음, 안타까움/실망, 어이없음, 한심함	부담/안_내킴, 비장함, 슬픔, 힘듦/지침	비장함, 안타까움/실망, 깨달음
551	432	대실로 비단 짜고 솔잎으로 바늘 삼어 만고청청(萬古靑靑) 수를 놓아 옷을 지어 두엇다가 어집어 해가 차거든 우리 님께 드리리라		우리 님		한용운	아껴주는, 뿌듯함, 비장함, 기대감, 행복, 환영/호의, 기쁨	기대감, 기쁨, 뿌듯함, 비장함, 아껴주는, 즐거움/신남, 행복, 환영/호의	감동/감탄, 기대감, 아껴주는, 행복, 흐뭇함(귀여움/예쁨)	감동/감탄, 기쁨, 아껴주는, 환영/호의, 행복, 흐뭇함(귀여움/예쁨)	아껴주는, 비장함, 뿌듯함, 기대감
552	433	이른 봄 적은 언덕  쌓인 눈을 저어 마소  제 아무리 차다기로  돋은 엄을 어이 하리  봄옷을 새로 지어  가신 님께 보내고저  새 봄이 오단말가  매화야 물어보자.  눈바람에 막힌 길을  제 어이 오단말가.  매화는 말이 없고  봉오리만 맺더라  봄동산 눈이 녹아  꽃뿌리를 적시도다.  찬바람에 못견대는  어엽분 꽃나무야  간 겨울 나리는 눈이  봄의 사도(使徒)이니라.		조춘		한용운	아껴주는, 기대감, 깨달음, 감동/감탄, 흐뭇함(귀여움/예쁨), 안심/신뢰	감동/감탄, 기대감, 기쁨, 놀람, 깨달음, 아껴주는, 불안/걱정, 행복, 환영/호의, 흐뭇함(귀여움/예쁨)	감동/감탄, 기대감, 깨달음, 뿌듯함, 슬픔, 신기함/관심, 안타까움/실망	감동/감탄, 기대감, 기쁨, 행복, 환영/호의, 흐뭇함(귀여움/예쁨)	안타까움/실망, 불안/걱정, 아껴주는, 기대감, 깨달음
553	434	1  가을밤 비소리에 놀라 깨니 꿈이로다 오셨든 님 간 곳 없고 등잔불만 흐리고나 그 꿈을 또 꾸라한들 잠 못 이뤄 하노라  2  야속다 그 비소리 공연히 꿈을 깨노 님의 손길 어대 가고 이불귀만 잡았는가 벼개 위 눈물 흔적 씻어 무삼 하리오  3  꿈이어든 깨지 말자 백번이나 별렀건만 꿈 깨자 님 보내니 허망할손 맹서로다 이후는 꿈은 깰지라도 잡은 손은 안 노리라  4  님의 발자최에 놀라 깨어 내다 보니 달그림자 기운 뜰에 오동닢이 떠러졌다. 바람아 어대가 못 불어서 님 없는 집에 부더냐		추야몽		한용운	놀람, 서러움, 안타까움/실망, 아껴주는, 깨달음, 불안/걱정, 슬픔, 힘듦/지침	서러움, 슬픔, 아껴주는, 안타까움/실망, 불평/불만, 짜증, 비장함, 환영/호의	감동/감탄, 당황/난처, 불안/걱정, 슬픔, 안타까움/실망	서러움, 슬픔, 아껴주는, 환영/호의, 흐뭇함(귀여움/예쁨)	슬픔, 아껴주는, 서러움, 놀람, 절망, 짜증, 어이없음
554	435	술 싣고 계집 싣고 돛 가득히 바람 싣고 물 거슬러 노질하야 가고갈 줄 알았더니 산 돌고 물 굽은 곳에서 다시 돌처 오더라		한강에서		한용운	기대감, 깨달음, 안타까움/실망, 당황/난처, 놀람, 신기함/관심	어이없음, 한심함, 의심/불신, 안타까움/실망, 신기함/관심, 기대감	깨달음, 부담/안_내킴, 안타까움/실망, 우쭐댐/무시함, 한심함	깨달음, 비장함, 슬픔, 안타까움/실망	신기함/관심, 증오/혐오, 당황/난처, 불쌍함/연민, 불안/걱정, 어이없음
555	436	1  따슨 볕 등에 지고 유마경(維摩經) 읽노라니 가벼웁게 나는 꽃이 글자를 가리운다 구태여 꽃 밑 글자를 읽어 무삼 하리오  2  봄날이 고요키로 향을 피고 앉았더니 쌉쌀개 꿈을 꾸고 거미는 줄을 친다 어디서 꾸꿍이 소리 산을 넘어 오더라		춘화		한용운	기대감, 깨달음, 신기함/관심, 부담/안_내킴, 편안/쾌적, 슬픔	편안/쾌적, 깨달음, 행복, 귀찮음, 기쁨, 신기함/관심, 환영/호의	기대감, 깨달음, 편안/쾌적, 신기함/관심	감동/감탄, 깨달음, 환영/호의, 행복	편안/쾌적, 감동/감탄, 기대감
556	437	가을밤 기다기에 감긴 회포 풀쟀더니 첫 구비도 못 찾어서 새벽빛이 새로워라 그럴 줄 알았다면 더 감지나 말 것을		추야단		한용운	기대감, 안타까움/실망, 서러움, 놀람, 당황/난처, 불쌍함/연민, 고마움	기대감, 놀람, 당황/난처, 불평/불만, 서러움, 슬픔, 안타까움/실망	당황/난처, 불안/걱정, 불평/불만, 슬픔, 안타까움/실망, 절망	감동/감탄, 깨달음, 비장함, 힘듦/지침	당황/난처, 불평/불만, 안타까움/실망, 짜증
557	438	가벼운 갈바람에 나부끼는 코스모스 꽃잎이 날개이냐 날개가 꽃잎이냐 아마도 너의 혼(魂)은 호접(蝴蝶)인가 하노라		코스모스		한용운	깨달음, 감동/감탄, 고마움, 흐뭇함(귀여움/예쁨), 기대감, 뿌듯함, 아껴주는, 신기함/관심	깨달음, 기쁨, 흐뭇함(귀여움/예쁨), 환영/호의, 행복, 편안/쾌적, 아껴주는	감동/감탄, 기대감, 깨달음, 신기함/관심, 안타까움/실망	감동/감탄, 기쁨, 행복, 편안/쾌적, 환영/호의, 흐뭇함(귀여움/예쁨)	깨달음, 신기함/관심, 감동/감탄
558	439	산(山)집의 일없는 사람 가을꽃을 어엽비 여겨 지는 햇볕 받으랴고 울타리를 짤넛드니 서풍(西風)이 넘어 와서 꽃가지를 꺾더라		추화		한용운	불쌍함/연민, 아껴주는, 기대감, 당황/난처, 안타까움/실망, 편안/쾌적, 놀람, 슬픔	경악, 불쌍함/연민, 서러움, 당황/난처, 아껴주는, 안타까움/실망, 어이없음, 환영/호의, 흐뭇함(귀여움/예쁨)	감동/감탄, 불안/걱정, 불평/불만, 슬픔, 안타까움/실망, 아껴주는	감동/감탄, 기쁨, 환영/호의, 행복	안타까움/실망, 서러움, 힘듦/지침, 불평/불만
559	440	첫새벽 굽은 길을 곧게 가는 저 마누라 공장인심(工場人心) 어떻튼고 후하든가 박하든가 말없이 손만 젓고 더욱 빨리 가더라		직업부인		한용운	불쌍함/연민, 신기함/관심, 불안/걱정, 아껴주는, 고마움, 슬픔, 흐뭇함(귀여움/예쁨), 뿌듯함	불쌍함/연민, 고마움, 아껴주는, 신기함/관심, 서러움, 불안/걱정, 흐뭇함(귀여움/예쁨)	깨달음, 당황/난처, 부끄러움, 안타까움/실망, 힘듦/지침	감동/감탄, 행복, 환영/호의	감동/감탄, 불쌍함/연민, 안타까움/실망, 불안/걱정, 아껴주는, 슬픔
560	441	맑은 물 흰 돍 위에 비단 빠는 저 아씨야 그대 치마 무명이오 그대 수건 삼베로다 뭇노니 그 비단은 누를 위해 빠는가		표아		한용운	불쌍함/연민, 신기함/관심, 아껴주는, 슬픔, 흐뭇함(귀여움/예쁨), 뿌듯함, 고마움	신기함/관심, 흐뭇함(귀여움/예쁨), 불쌍함/연민, 아껴주는, 슬픔	불쌍함/연민, 깨달음, 안타까움/실망, 의심/불신	감동/감탄, 환영/호의, 행복	신기함/관심, 아껴주는, 불안/걱정, 불쌍함/연민
561	442	나는 아무리 좋은 뜻으로 너를 말하여도 너는 작고 방정맞고 얄미운 쥐라고 밖에 할 수가 없다. 너는 사람의 결혼의상과 연회복을 낱낱이 조사하였다. 너는 쌀궤와 멱서리를 다 쪼고 물어내었다. 그 외에 모든 기구를 다 쪼아 놓았다. 나는 쥐덫을 만들고 고양이를 길러서 너를 잡겠다. 이 작고 방정맞고 얄미운 쥐야.  그렇다, 나는 작고 방정맞고 얄미운 쥐다. 나는 너희가 만든 쥐덫과 너희가 기른 고양이에게 잡힐 줄은 안다. 만일 내가 너희 의장(衣欌)과 창고를 통거리째 빼앗고 또 너희 집과 너희 나라를 빼앗으면 너희는 허리를 굽혀서 절하고 나의 공덕을 찬미할 것이다. 그리고 너희들의 역사에 나의 이름을 크게 쓸 것이다.		쥐		한용운	우쭐댐/무시함, 짜증, 화남/분노, 불쌍함/연민, 흐뭇함(귀여움/예쁨), 죄책감, 깨달음, 패배/자기혐오, 절망, 지긋지긋	우쭐댐/무시함, 귀찮음, 부담/안_내킴, 신기함/관심, 흐뭇함(귀여움/예쁨), 화남/분노, 짜증, 서러움, 죄책감, 패배/자기혐오	놀람, 깨달음, 안타까움/실망, 어이없음, 역겨움/징그러움, 우쭐댐/무시함, 증오/혐오, 화남/분노	당황/난처, 불평/불만, 어이없음, 증오/혐오, 화남/분노	짜증, 패배/자기혐오, 화남/분노, 의심/불신, 증오/혐오, 지긋지긋
