line_id	poem_id	text	sub_title	title	poet	annotator_01	annotator_02	annotator_03	annotator_04	annotator_05
6313	420	어린 몸을 잠그고 사온 그 거북무늬 화로가 깨어졌어요		우리 오빠와 화로	임화	안타까움/실망, 당황/난처, 슬픔, 놀람	서러움, 슬픔, 안타까움/실망, 죄책감, 당황/난처, 불안/걱정	당황/난처, 부끄러움, 부담/안_내킴, 불안/걱정, 안타까움/실망	경악, 불안/걱정, 불평/불만, 당황/난처, 놀람, 안타까움/실망	놀람, 당황/난처, 서러움, 슬픔, 불안/걱정
6314	420	그리하여 지금은 화(火)젓가락만이 불쌍한 영남(永男)이하구 저하구처럼		우리 오빠와 화로	임화	불쌍함/연민	불쌍함/연민, 서러움, 슬픔, 패배/자기혐오	불쌍함/연민, 안타까움/실망	불안/걱정, 불쌍함/연민, 슬픔, 안타까움/실망, 힘듦/지침	불쌍함/연민, 안타까움/실망
6315	420	똑 우리 사랑하는 오빠를 잃은 남매와 같이 외롭게 벽에 가 나란히 걸렸어요		우리 오빠와 화로	임화	아껴주는, 서러움, 슬픔, 깨달음, 불쌍함/연민, 힘듦/지침	서러움, 슬픔, 안타까움/실망, 아껴주는, 불쌍함/연민	부담/안_내킴, 불쌍함/연민, 서러움, 슬픔, 안타까움/실망	절망, 힘듦/지침, 슬픔, 서러움, 불쌍함/연민	서러움, 슬픔, 안타까움/실망, 아껴주는
6316	420	오빠……		우리 오빠와 화로	임화	아껴주는, 신기함/관심, 놀람, 당황/난처, 서러움, 불안/걱정	아껴주는, 불안/걱정, 안타까움/실망, 존경, 안심/신뢰, 서러움, 놀람	불쌍함/연민, 서러움, 슬픔, 아껴주는, 안타까움/실망	아껴주는, 안심/신뢰, 존경, 슬픔, 불쌍함/연민	편안/쾌적, 행복, 존경, 아껴주는, 안심/신뢰
6317	420	저는요 저는요 잘 알았어요		우리 오빠와 화로	임화	깨달음, 뿌듯함, 환영/호의, 아껴주는	깨달음, 뿌듯함	존경, 아껴주는	기쁨, 아껴주는, 즐거움/신남, 행복	안심/신뢰, 우쭐댐/무시함
6318	420	왜─그날 오빠가 우리 두 동생을 떠나 그리로 들어가신 그날 밤에		우리 오빠와 화로	임화	안타까움/실망, 공포/무서움, 불안/걱정, 당황/난처, 절망	불안/걱정, 아껴주는, 안타까움/실망, 서러움, 슬픔, 불평/불만	부담/안_내킴, 불안/걱정, 안타까움/실망	불쌍함/연민, 불안/걱정, 슬픔, 안타까움/실망	안타까움/실망, 서러움, 슬픔
6319	420	연거푸 말은 궐련(卷煙)을 세 개씩이나 피우시고 계셨는지		우리 오빠와 화로	임화	불안/걱정, 불쌍함/연민, 놀람, 당황/난처, 신기함/관심	당황/난처, 불쌍함/연민, 불안/걱정, 안타까움/실망, 힘듦/지침, 경악, 놀람	부담/안_내킴, 안타까움/실망	불안/걱정, 안타까움/실망	불안/걱정, 신기함/관심, 안타까움/실망
6320	420	저는요 잘 알았어요 오빠		우리 오빠와 화로	임화	깨달음, 아껴주는	깨달음, 비장함, 아껴주는, 안심/신뢰, 존경	서러움, 아껴주는, 안타까움/실망	깨달음, 아껴주는	고마움, 깨달음, 안심/신뢰
6321	420	언제나 철없는 제가 오빠가 공장에서 돌아와서 고단한 저녁을 잡수실 때 오빠 몸에서 신문지 냄새가 난다고 하면		우리 오빠와 화로	임화	불쌍함/연민, 아껴주는, 죄책감, 신기함/관심	부끄러움, 불쌍함/연민, 아껴주는, 존경, 흐뭇함(귀여움/예쁨)	아껴주는, 불쌍함/연민, 힘듦/지침	불쌍함/연민, 슬픔, 존경, 아껴주는, 안심/신뢰, 행복	죄책감, 존경, 감동/감탄, 불쌍함/연민, 아껴주는
6322	420	오빠는 파란 얼굴에 피곤한 웃음을 웃으시며		우리 오빠와 화로	임화	아껴주는, 불쌍함/연민, 환영/호의	불쌍함/연민, 불안/걱정, 아껴주는, 존경	불쌍함/연민, 불안/걱정, 서러움, 안타까움/실망, 힘듦/지침	기쁨, 안심/신뢰, 흐뭇함(귀여움/예쁨)	불쌍함/연민, 불안/걱정, 아껴주는, 힘듦/지침
6323	420	……네 몸에선 누에 똥내가 나지 않니 ─ 하시던 세상에 위대하고 용감한 우리 오빠가 왜 그날만		우리 오빠와 화로	임화	안타까움/실망, 아껴주는, 당황/난처, 불안/걱정	흐뭇함(귀여움/예쁨), 존경, 서러움, 경악, 당황/난처, 불쌍함/연민, 불안/걱정, 불평/불만, 안타까움/실망, 짜증	부담/안_내킴, 불쌍함/연민, 불안/걱정, 안타까움/실망, 슬픔	당황/난처, 슬픔, 안타까움/실망, 절망, 힘듦/지침	안타까움/실망, 의심/불신, 존경, 서러움, 슬픔
6324	420	말 한마디 없이 담배 연기로 방 속을 메워버리시는 우리 우리 용감한 오빠의 마음을 저는 잘 알았어요		우리 오빠와 화로	임화	아껴주는, 서러움, 슬픔, 힘듦/지침, 깨달음, 불쌍함/연민	고마움, 죄책감, 존경, 감동/감탄, 환영/호의, 깨달음, 불쌍함/연민, 비장함, 아껴주는, 슬픔	불안/걱정, 아껴주는, 존경	불쌍함/연민, 슬픔, 서러움, 힘듦/지침, 안타까움/실망	감동/감탄, 고마움, 깨달음, 존경
6325	420	천정을 향하여 기어올라가던 외줄기 담배 연기 속에서 ─ 오빠의 강철 가슴 속에 백힌 위대한 결정과 성스러운 각오를 저는 분명히 보았어요		우리 오빠와 화로	임화	존경, 감동/감탄, 안심/신뢰, 기대감, 놀람, 불쌍함/연민, 비장함, 뿌듯함	존경, 감동/감탄, 놀람, 기대감, 뿌듯함, 비장함, 신기함/관심, 아껴주는, 안심/신뢰, 슬픔	불쌍함/연민, 비장함, 아껴주는, 안심/신뢰, 존경	감동/감탄, 비장함, 안심/신뢰, 아껴주는, 존경	뿌듯함, 존경, 감동/감탄, 안심/신뢰, 기쁨
6326	420	그리하여 제가 영남(永男)이의 버선 하나도 채 못 기웠을 동안에		우리 오빠와 화로	임화	안타까움/실망, 죄책감, 당황/난처, 부끄러움, 불안/걱정, 힘듦/지침, 패배/자기혐오	당황/난처, 부끄러움, 안타까움/실망, 패배/자기혐오	당황/난처, 놀람, 부담/안_내킴, 불쌍함/연민, 안타까움/실망	당황/난처, 부담/안_내킴, 불안/걱정, 불평/불만	불쌍함/연민, 아껴주는, 안타까움/실망
6327	420	문지방을 때리는 쇳소리 마루를 밟는 거칠은 구둣소리와 함께 ─ 가버리지 않으셨어요		우리 오빠와 화로	임화	신기함/관심, 안타까움/실망, 서러움, 의심/불신, 화남/분노, 슬픔	공포/무서움, 놀람, 불안/걱정, 서러움, 안타까움/실망	부담/안_내킴, 서러움, 안타까움/실망, 놀람, 당황/난처	경악, 불안/걱정, 부담/안_내킴, 슬픔, 안타까움/실망, 힘듦/지침	불평/불만, 서러움, 슬픔, 안타까움/실망, 절망
6328	420	그러면서도 사랑하는 우리 위대한 오빠는 불쌍한 저의 남매의 근심을 담배연기에 싸두고 가지 않으셨어요		우리 오빠와 화로	임화	아껴주는, 존경, 고마움, 깨달음, 신기함/관심, 안심/신뢰, 불쌍함/연민	고마움, 감동/감탄, 존경, 아껴주는, 안심/신뢰, 불쌍함/연민, 슬픔, 기쁨	아껴주는, 존경, 당황/난처, 불쌍함/연민	불쌍함/연민, 불안/걱정, 안타까움/실망, 슬픔	존경, 감동/감탄, 고마움, 뿌듯함, 기쁨
6329	420	오빠 ─ 그래서 저도 영남(永男)이도		우리 오빠와 화로	임화	아껴주는, 기대감, 즐거움/신남	아껴주는, 기대감, 안심/신뢰	아껴주는, 안심/신뢰, 존경	비장함, 아껴주는, 기대감	비장함, 기대감
6330	420	오빠와 또 가장 위대한 용감한 오빠 친구들의 이야기가 세상을 뒤집을 때		우리 오빠와 화로	임화	기대감, 존경, 아껴주는, 환영/호의	존경, 환영/호의, 흐뭇함(귀여움/예쁨), 안심/신뢰, 아껴주는, 신기함/관심, 기대감, 기쁨, 뿌듯함	기대감, 뿌듯함, 즐거움/신남	비장함, 안심/신뢰, 감동/감탄, 존경	존경, 감동/감탄, 기대감, 뿌듯함
6331	420	저는 제사기(製糸機)를 떠나서 백 장에 일전짜리 봉통(封筒)에 손톱을 부러뜨리고		우리 오빠와 화로	임화	한심함, 불안/걱정, 서러움, 안타까움/실망, 당황/난처, 절망, 공포/무서움	비장함, 서러움, 슬픔, 안타까움/실망, 불안/걱정, 힘듦/지침	깨달음, 놀람, 당황/난처, 부담/안_내킴, 불쌍함/연민, 불안/걱정, 불평/불만, 슬픔, 서러움, 힘듦/지침, 절망, 패배/자기혐오	부담/안_내킴, 불평/불만, 절망, 짜증	당황/난처, 놀람, 불쌍함/연민, 슬픔, 안타까움/실망
6332	420	지금 ─ 만국지도 같은 누더기 밑에서 코를 고을고 있습니다		우리 오빠와 화로	임화	힘듦/지침, 우쭐댐/무시함, 한심함	불쌍함/연민, 불안/걱정, 서러움, 슬픔, 아껴주는, 힘듦/지침	불쌍함/연민, 힘듦/지침, 안타까움/실망	불쌍함/연민, 안타까움/실망, 슬픔, 힘듦/지침	흐뭇함(귀여움/예쁨), 아껴주는
6333	420	오빠 ─ 그러나 염려는 마세요		우리 오빠와 화로	임화	아껴주는, 환영/호의, 깨달음, 불안/걱정, 서러움	아껴주는, 안심/신뢰, 불쌍함/연민, 흐뭇함(귀여움/예쁨)	불쌍함/연민, 불안/걱정, 비장함, 아껴주는, 안심/신뢰	슬픔, 아껴주는, 안심/신뢰, 비장함	아껴주는, 안심/신뢰
6334	420	저는 용감한 이 나라 청년인 우리 오빠와 핏줄을 같이 한 계집애이고		우리 오빠와 화로	임화	불안/걱정, 비장함, 뿌듯함, 아껴주는, 환영/호의	고마움, 뿌듯함, 기쁨, 아껴주는, 안심/신뢰, 즐거움/신남, 존경, 환영/호의, 흐뭇함(귀여움/예쁨)	기대감, 뿌듯함, 비장함	감동/감탄, 기쁨, 뿌듯함, 비장함, 안심/신뢰, 아껴주는	비장함, 뿌듯함, 존경
6335	420	영남(永男)이도 오빠도 늘 칭찬하던 쇠 같은 거북무늬 화로를 사온 오빠의 동생이 아니예요		우리 오빠와 화로	임화	뿌듯함, 아껴주는, 즐거움/신남, 우쭐댐/무시함, 기쁨	기대감, 깨달음, 비장함, 뿌듯함, 아껴주는, 안심/신뢰	부담/안_내킴, 불쌍함/연민, 불안/걱정, 안타까움/실망, 아껴주는	아껴주는, 안타까움/실망, 불쌍함/연민, 슬픔	불평/불만, 깨달음, 의심/불신, 당황/난처
6336	420	그러고 참 오빠 아까 그 젊은 나머지 오빠의 친구들이 왔다갔습니다		우리 오빠와 화로	임화	아껴주는, 환영/호의	신기함/관심, 아껴주는, 안심/신뢰	기대감, 기쁨, 환영/호의	신기함/관심, 즐거움/신남, 행복, 환영/호의	신기함/관심
6337	420	눈물나는 우리 오빠 동무의 소식을 전해주고 갔어요		우리 오빠와 화로	임화	아껴주는, 불쌍함/연민, 고마움, 감동/감탄, 슬픔, 서러움, 뿌듯함, 기대감, 기쁨, 깨달음	고마움, 기쁨, 놀람, 불쌍함/연민, 불안/걱정, 슬픔, 아껴주는, 안타까움/실망, 안심/신뢰, 환영/호의	기대감, 기쁨, 고마움, 불쌍함/연민, 불안/걱정, 안타까움/실망, 아껴주는	감동/감탄, 기쁨, 슬픔, 환영/호의, 행복	서러움, 슬픔, 고마움, 기대감
6338	420	사랑스런 용감한 청년들이었습니다		우리 오빠와 화로	임화	아껴주는, 존경, 고마움, 깨달음, 흐뭇함(귀여움/예쁨), 뿌듯함, 비장함, 불쌍함/연민	아껴주는, 안심/신뢰, 존경, 서러움, 슬픔, 비장함, 감동/감탄, 고마움, 환영/호의, 뿌듯함	기대감, 기쁨, 뿌듯함, 신기함/관심, 아껴주는	기쁨, 아껴주는, 안심/신뢰, 존경, 즐거움/신남	감동/감탄, 아껴주는, 존경, 흐뭇함(귀여움/예쁨)
6339	420	세상에 가장 위대한 청년들이었습니다		우리 오빠와 화로	임화	아껴주는, 존경, 뿌듯함, 환영/호의	존경, 흐뭇함(귀여움/예쁨), 안심/신뢰, 비장함, 아껴주는, 감동/감탄	기대감, 기쁨, 감동/감탄, 뿌듯함	감동/감탄, 기대감, 환영/호의, 아껴주는, 안심/신뢰	존경, 감동/감탄, 아껴주는
6340	420	화로는 깨어져도 화(火)젓갈은 깃대처럼 남지 않았어요		우리 오빠와 화로	임화	안타까움/실망, 슬픔, 안심/신뢰	안타까움/실망, 기대감, 불안/걱정, 비장함, 서러움, 슬픔, 안심/신뢰	당황/난처, 부담/안_내킴, 불안/걱정	깨달음, 비장함, 절망, 슬픔	깨달음, 존경
6341	420	우리 오빠는 가셨어도 귀여운 「피오닐」 영남(永男)이가 있고		우리 오빠와 화로	임화	흐뭇함(귀여움/예쁨), 아껴주는, 안심/신뢰, 기대감, 환영/호의, 깨달음, 슬픔, 안타까움/실망, 고마움	흐뭇함(귀여움/예쁨), 기쁨, 고마움, 뿌듯함, 안타까움/실망, 슬픔, 존경, 행복, 기대감	기대감, 기쁨, 아껴주는, 안심/신뢰, 존경	기쁨, 슬픔, 아껴주는, 안심/신뢰, 환영/호의, 흐뭇함(귀여움/예쁨)	고마움, 아껴주는, 안타까움/실망, 불쌍함/연민
6342	420	그리고 모―든 어린 「피오닐」의 따듯한 누이 품 제 가슴이 아직도 더웁습니다		우리 오빠와 화로	임화	아껴주는, 행복, 뿌듯함, 고마움, 감동/감탄, 기쁨	감동/감탄, 고마움, 기쁨, 뿌듯함, 아껴주는, 안심/신뢰, 존경, 편안/쾌적, 행복, 환영/호의	고마움, 기대감, 기쁨, 안심/신뢰	불쌍함/연민, 서러움, 슬픔, 안타까움/실망, 힘듦/지침	기쁨, 편안/쾌적, 행복, 감동/감탄, 고마움
6343	420	그리고 오빠……		우리 오빠와 화로	임화	아껴주는, 슬픔, 불안/걱정	기대감, 슬픔, 아껴주는, 불안/걱정, 부담/안_내킴, 죄책감, 환영/호의	놀람, 당황/난처, 불안/걱정, 안타까움/실망	서러움, 슬픔, 절망, 힘듦/지침	고마움, 감동/감탄, 기대감, 안심/신뢰
6344	420	저뿐이 사랑하는 오빠를 잃고 영남(永男)이뿐이 굳세인 형님을 보낸 것이겠습니까		우리 오빠와 화로	임화	당황/난처, 부담/안_내킴, 힘듦/지침, 화남/분노, 절망, 서러움, 슬픔	비장함, 서러움, 안심/신뢰, 아껴주는, 존경, 슬픔, 깨달음, 불쌍함/연민	불쌍함/연민, 부담/안_내킴, 안타까움/실망	비장함, 서러움, 슬픔, 절망	서러움, 슬픔, 안타까움/실망
6345	420	슳지도 않고 외롭지도 않습니다		우리 오빠와 화로	임화	비장함, 깨달음	비장함, 안심/신뢰, 서러움, 슬픔, 뿌듯함, 우쭐댐/무시함	비장함, 안타까움/실망	비장함, 재미없음, 없음	안심/신뢰, 비장함, 재미없음
6346	420	세상에 고마운 청년 오빠의 무수한 위대한 친구가 있고 오빠와 형님을 잃은 수없는 계집아이와 동생		우리 오빠와 화로	임화	고마움, 아껴주는, 존경, 서러움, 슬픔, 깨달음, 비장함, 힘듦/지침, 부담/안_내킴, 불쌍함/연민	고마움, 존경, 감동/감탄, 불쌍함/연민, 서러움, 슬픔, 아껴주는, 안타까움/실망, 기쁨	고마움, 불쌍함/연민, 불안/걱정, 서러움, 아껴주는, 안타까움/실망	절망, 힘듦/지침, 불쌍함/연민, 안타까움/실망	고마움, 존경, 불쌍함/연민, 안타까움/실망
6347	420	저희들의 귀한 동무가 있습니다		우리 오빠와 화로	임화	아껴주는, 안심/신뢰, 비장함	아껴주는, 안심/신뢰, 뿌듯함, 환영/호의, 기쁨, 비장함	기대감, 아껴주는, 환영/호의	뿌듯함, 아껴주는	비장함, 고마움, 기대감, 뿌듯함, 안심/신뢰
6348	420	그리하여 이 다음 일은 지금 섭섭한 분한 사건을 안고 있는 우리 동무 손에서 싸워질 것입니다		우리 오빠와 화로	임화	아껴주는, 비장함, 서러움, 화남/분노, 기대감, 깨달음, 불평/불만	비장함, 기대감, 고마움, 깨달음, 뿌듯함, 아껴주는, 서러움, 화남/분노, 존경	비장함	서러움, 슬픔, 화남/분노, 힘듦/지침	비장함, 불안/걱정, 아껴주는, 안심/신뢰, 기대감
6349	420	오빠 오늘 밤을 새워 이만 장을 붙이면 사흘 뒤엔 새 솜옷이 오빠의 떨리는 몸에 입혀질 것입니다		우리 오빠와 화로	임화	아껴주는, 불쌍함/연민, 흐뭇함(귀여움/예쁨), 뿌듯함, 기대감, 환영/호의	불쌍함/연민, 서러움, 슬픔, 아껴주는, 흐뭇함(귀여움/예쁨), 기쁨, 행복, 기대감	기대감, 기쁨, 아껴주는, 존경	불쌍함/연민, 슬픔, 신기함/관심	아껴주는, 흐뭇함(귀여움/예쁨)
6350	420	이렇게 세상의 누이동생과 아우는 건강히 오늘 날마다를 싸움에서 보냅니다		우리 오빠와 화로	임화	아껴주는, 불쌍함/연민, 흐뭇함(귀여움/예쁨), 행복, 기쁨, 신기함/관심	아껴주는, 존경, 고마움, 감동/감탄, 기대감, 뿌듯함, 비장함, 안심/신뢰, 환영/호의, 슬픔	기대감, 신기함/관심, 아껴주는, 안심/신뢰, 편안/쾌적	기쁨, 편안/쾌적, 행복, 흐뭇함(귀여움/예쁨)	불쌍함/연민, 불안/걱정, 신기함/관심, 안타까움/실망
6351	420	영남(永男)이는 여태 잡니다 밤이 늦었어요		우리 오빠와 화로	임화	아껴주는, 불안/걱정, 불쌍함/연민, 흐뭇함(귀여움/예쁨), 신기함/관심	흐뭇함(귀여움/예쁨), 힘듦/지침, 서러움, 아껴주는, 신기함/관심	놀람, 당황/난처, 부담/안_내킴, 불안/걱정, 불평/불만, 슬픔	아껴주는, 행복, 편안/쾌적, 흐뭇함(귀여움/예쁨)	불안/걱정
